warehouse_id,sku,lp,sp,profit_per_quantity,no_of_units,total_profit_per_sku,min_units,max_units
156,UNICORN-UNILEVER-110124-2222,2.52,2.6666,0.1466,74363,10901.6158,37181,111544
156,UNICORN-UNILEVER-110124-0021,198.85,210.28,11.43,504,5760.72,252,756
156,UNICORN-UNILEVER-060124-8900,74.74,79.030625,4.290625,131,562.071875,65,196
156,UNICORN-UNILEVER-060124-8901,52.08,55.07625,2.99625,82,245.6925,41,123
156,UNICORN-UNILEVER-0601-2032,41.37,43.748333,2.378333,4277,10172.13024,2138,6415
156,UNICORN-UNILEVER-0601-2046,43.43,45.926389,2.496389,10387,25929.99254,5193,15580
156,UNICORN-UNILEVER-130124-0014,206.16,218.005625,11.845625,199,2357.279375,99,298
156,UNICORN-UNILEVER-0601-2053,138.15,146.086458,7.936458,220,1746.02076,110,330
156,UNICORN-UNILEVER-250723-1130,87.63,92.33,4.7,208,977.6,104,312
156,UNICORN-UNILEVER-080124-6396,62.1,65.668333,3.568333,228,813.579924,114,342
156,UNICORN-UNILEVER-150124-3865,132.83,140.461667,7.631667,3216,24543.44107,1608,4824
156,UNICORN-UNILEVER-080124-6402,3.24,3.429058,0.189058,23674,4475.759092,11837,35511
156,UNICORN-UNILEVER-200124-3075,8.76,9.25925,0.49925,11581,5781.81425,5790,17371
156,UNICORN-UNILEVER-130723-1684,21.77,22.935,1.165,490,570.85,245,735
156,UNICORN-UNILEVER-0601-2048,76.39,80.778333,4.388333,649,2848.028117,324,973
156,UNICORN-UNILEVER-150124-3330,583.15,616.6666,33.5166,33,1106.0478,16,49
156,UNICORN-UNILEVER-060124-0007,59.79,63.2225,3.4325,4686,16084.695,2343,7029
156,UNICORN-UNILEVER-0601-2042,8.44,8.928542,0.488542,17465,8532.38603,8732,26197
156,UNICORN-UNILEVER-080124-0015,42.39,44.9963,2.6063,732,1907.8116,366,1098
156,UNICORN-UNILEVER-0601-2043,52.08,55.07625,2.99625,1708,5117.595,854,2562
156,UNICORN-UNILEVER-070823-0008,198.54,209.9935,11.4535,20,229.07,10,30
156,UNICORN-UNILEVER-150124-3331,542.46,573.6291,31.1691,22,685.7202,11,33
156,UNICORN-UNILEVER-270923-1020,1141.51,1225,83.49,142,11855.58,71,213
156,UNICORN-UNILEVER-0601-2018,149.55,158.144583,8.594583,444,3815.994852,222,666
156,UNICORN-UNILEVER-040224-1020,62.11,65.67,3.56,72,256.32,36,108
156,UNICORN-UNILEVER-200124-3076,583.15,616.666667,33.516667,26,871.433342,13,39
156,UNICORN-UNILEVER-130723-1762,36.22,38.1667,1.9467,182,354.2994,91,273
156,UNICORN-UNILEVER-060124-0013,34.04,36.00033,1.96033,662,1297.73846,331,993
