warehouse_id,sku,sku_id,lp,sp,profit_per_quantity,no_of_units,total_profit_per_sku,min_units,max_units,Optimal_Units,Optimal_Profit_Per_SKU
2720,UNICORN-UNILEVER-0601-2042,2720UNICORN-UNILEVER-0601-2042,8.44,8.928542,0.488542,1728,844.200576,864,2592,2592.0,1266.300864
2720,UNICORN-UNILEVER-130723-1753,2720UNICORN-UNILEVER-130723-1753,12.55,13.75,1.2,2556,3067.2,1278,3834,3834.0,4600.8
2720,UNICORN-UNILEVER-0601-2039,2720UNICORN-UNILEVER-0601-2039,39.09,41.333704,2.243704,1929,4328.105016,964,2893,964.0,2162.930656
2720,UNICORN-UNILEVER-060124-8909,2720UNICORN-UNILEVER-060124-8909,16.68,17.639792,0.959792,1077,1033.695984,538,1615,1615.0,1550.0640799999999
2720,UNICORN-UNILEVER-050723-9926,2720UNICORN-UNILEVER-050723-9926,12.65,13.3333,0.6817636364,124,84.53869091,62,186,62.0,42.2693454568
2720,UNICORN-UNILEVER-130723-1773,2720UNICORN-UNILEVER-130723-1773,13.06,13.7613,0.3180714286,406,129.137,203,609,203.0,64.56850000579999
2720,UNICORN-UNILEVER-130723-1670,2720UNICORN-UNILEVER-130723-1670,329.7,347.4167,2.648818182,14,37.08345455,7,21,7.0,18.541727274
2720,UNICORN-UNILEVER-150124-3865,2720UNICORN-UNILEVER-150124-3865,132.83,140.461667,7.631667,388,2961.086796,194,582,194.0,1480.543398
2720,UNICORN-UNILEVER-010124-7250,2720UNICORN-UNILEVER-010124-7250,124.52,131.67138,7.15138,536,3833.13968,268,804,268.0,1916.5698399999999
2720,UNICORN-UNILEVER-240823-0003,2720UNICORN-UNILEVER-240823-0003,51.33,55.0767,3.7467,657,2461.5819,328,985,985.0,3690.4995000000004
2720,UNICORN-UNILEVER-0601-2043,2720UNICORN-UNILEVER-0601-2043,52.08,55.07625,2.99625,2833,8488.37625,1416,4249,4249.0,12731.06625
2720,UNICORN-UNILEVER-0601-2038,2720UNICORN-UNILEVER-0601-2038,39.09,41.333704,2.243704,833,1869.005432,416,1249,416.0,933.3808640000001
2720,UNICORN-UNILEVER-120923-3363,2720UNICORN-UNILEVER-120923-3363,423.7308,446.5,22.7692,1,22.7692,0,1,0.0,0.0
2720,UNICORN-UNILEVER-260723-0003,2720UNICORN-UNILEVER-260723-0003,3.3,3.479167,0.179167,1272,227.900424,636,1908,636.0,113.950212
2720,UNICORN-UNILEVER-120823-0001,2720UNICORN-UNILEVER-120823-0001,3.17,3.429167,0.259167,2288,592.974096,1144,3432,3432.0,889.461144
2720,UNICORN-UNILIEVER-180923-0101,2720UNICORN-UNILIEVER-180923-0101,43.5847,45.9267,2.342,14,32.788,7,21,7.0,16.394000000000002
2720,UNICORN-UNILEVER-120923-3356,2720UNICORN-UNILEVER-120923-3356,103.92,109.505,5.585,1,5.585,0,1,0.0,0.0
2720,UNICORN-UNILEVER-0601-2031,2720UNICORN-UNILEVER-0601-2031,103.55,109.505,5.955,51,303.705,25,76,76.0,452.58
2720,UNICORN-UNILEVER-231123-1090,2720UNICORN-UNILEVER-231123-1090,91.54,96.45833,4.91833,69,339.36477,34,103,34.0,167.22322
2720,UNICORN-UNILEVER-060124-0005,2720UNICORN-UNILEVER-060124-0005,8.44,8.92854,0.48854,1321,645.36134,660,1981,1981.0,967.79774
2720,UNICORN-UNILEVER-100124-1224,2720UNICORN-UNILEVER-100124-1224,59.79,63.2225,3.4325,3856,13235.72,1928,5784,1928.0,6617.860000000001
2720,UNICORN-UNILEVER-130723-1247,2720UNICORN-UNILEVER-130723-1247,372.5,392.52,19.69793103,50,984.8965517,25,75,25.0,492.44827575
2720,UNICORN-UNILEVER-130723-1241,2720UNICORN-UNILEVER-130723-1241,407.99,429.91,19.20645161,42,806.6709677,21,63,21.0,403.33548380999997
2720,UNICORN-UNILEVER-080124-6405,2720UNICORN-UNILEVER-080124-6405,124.52,131.671389,7.151389,144,1029.800016,72,216,72.0,514.900008
2720,UNICORN-UNILEVER-130723-1815,2720UNICORN-UNILEVER-130723-1815,58.77,61.925,3.155,60,189.3,30,90,30.0,94.64999999999999
2720,UNICORN-UNILEVER-091023-1021,2720UNICORN-UNILEVER-091023-1021,21.04,22.935,1.895,700,1326.5,350,1050,1050.0,1989.75
2720,UNICORN-UNILEVER-0601-2046,2720UNICORN-UNILEVER-0601-2046,43.43,45.926389,2.496389,2133,5324.797737,1066,3199,1066.0,2661.150674
2720,UNICORN-UNILEVER-300723-0006,2720UNICORN-UNILEVER-300723-0006,165.1,173.97,8.87,27,239.49,13,40,13.0,115.30999999999999
2720,UNICORN-UNILEVER-180124-3882,2720UNICORN-UNILEVER-180124-3882,76.16,80.535833,4.375833,477,2087.272341,238,715,238.0,1041.448254
2720,UNICORN-UNILEVER-110124-2222,2720UNICORN-UNILEVER-110124-2222,2.5217,2.6666,0.1449,16744,2426.2056,8372,25116,8372.0,1213.1028000000001
2720,UNICORN-UNILEVER-0601-2018,2720UNICORN-UNILEVER-0601-2018,149.55,158.144583,8.594583,69,593.026227,34,103,34.0,292.215822
2720,UNICORN-UNILEVER-0601-2020,2720UNICORN-UNILEVER-0601-2020,149.55,158.144583,8.594583,96,825.079968,48,144,48.0,412.539984
2720,UNICORN-UNILEVER-280124-0020,2720UNICORN-UNILEVER-280124-0020,344.47,364.267083,19.797083,32,633.506656,16,48,16.0,316.753328
2720,UNICORN-UNILEVER-111223-8253,2720UNICORN-UNILEVER-111223-8253,0.79,0.83,0.04,324,12.96,162,486,162.0,6.48
2720,UNICORN-UNILEVER-0601-2007,2720UNICORN-UNILEVER-0601-2007,12.77,13.500111,0.730111,1698,1239.728478,849,2547,849.0,619.864239
2720,UNICORN-UNILEVER-300124-4725,2720UNICORN-UNILEVER-300124-4725,108.75,115.0036,6.2536,531,3320.6616,265,796,796.0,4977.8656
2720,UNICORN-UNILEVER-060124-0011,2720UNICORN-UNILEVER-060124-0011,267.72,284.16917,16.44917,25,411.22925,12,37,37.0,608.61929
2720,UNICORN-UNILEVER-281223-7453,2720UNICORN-UNILEVER-281223-7453,148.36,156.33333,7.97333,7,55.81331,3,10,3.0,23.91999
2720,UNICORN-UNILEVER-100224-0005,2720UNICORN-UNILEVER-100224-0005,269.52,285.0085,15.4885,384,5947.584,192,576,192.0,2973.792
2720,UNICORN-UNILEVER-130723-1418,2720UNICORN-UNILEVER-130723-1418,87.63,92.3333,4.0366375,33,133.2090375,16,49,16.0,64.5862
2720,UNICORN-UNILEVER-250723-1130,2720UNICORN-UNILEVER-250723-1130,87.63,92.33,4.7,1,4.7,0,1,0.0,0.0
2720,UNICORN-UNILEVER-310723-0009,2720UNICORN-UNILEVER-310723-0009,118.92,125.305,6.385,123,785.355,61,184,61.0,389.485
2720,UNICORN-UNILEVER-300723-0005,2720UNICORN-UNILEVER-300723-0005,165.1,173.9654,8.8654,33,292.5582,16,49,16.0,141.8464
2720,UNICORN-UNILEVER-050723-9929,2720UNICORN-UNILEVER-050723-9929,202.38,213.2567,-46.24886667,6,-277.4932,3,9,3.0,-138.74660001
2720,UNICORN-UNILEVER-130723-1244,2720UNICORN-UNILEVER-130723-1244,199.5569,210.28,10.68576667,24,256.4584,12,36,12.0,128.22920004
144,UNICORN-UNILEVER-130723-1460,144UNICORN-UNILEVER-130723-1460,30.5,32.14,1.64,442,724.88,221,663,221.0,362.44
144,UNICORN-UNILEVER-130723-1265,144UNICORN-UNILEVER-130723-1265,34.16,36.0,1.84,31,57.04,15,46,15.0,27.6
144,UNICORN-UNILEVER-0601-2031,144UNICORN-UNILEVER-0601-2031,103.55,109.505,5.955,445,2649.975,222,667,667.0,3971.985
144,UNICORN-UNILEVER-291023-0021,144UNICORN-UNILEVER-291023-0021,142.35,150.0,7.65,10,76.5,5,15,5.0,38.25
144,UNICORN-UNILEVER-281123-1004,144UNICORN-UNILEVER-281123-1004,126.54,133.335,6.795,40,271.8,20,60,20.0,135.9
144,UNICORN-UNILEVER-130723-1773,144UNICORN-UNILEVER-130723-1773,13.06,13.7613,0.70117,231,161.97027,115,346,115.0,80.63454999999999
144,UNICORN-UNILEVER-060124-0012,144UNICORN-UNILEVER-060124-0012,331.93,351.00042,19.07042,27,514.90134,13,40,13.0,247.91546
144,UNICORN-UNILEVER-080124-0011,144UNICORN-UNILEVER-080124-0011,41.51,43.8904,2.3804,144,342.7776,72,216,72.0,171.3888
144,UNICORN-UNILEVER-150124-9333,144UNICORN-UNILEVER-150124-9333,508.18,537.3833,29.2033,44,1284.9452,22,66,22.0,642.4725999999999
144,UNICORN-UNILEVER-130723-1466,144UNICORN-UNILEVER-130723-1466,16.45,17.33,0.88,485,426.8,242,727,242.0,212.96
144,UNICORN-UNILEVER-130723-1687,144UNICORN-UNILEVER-130723-1687,381.5004,385.0,-9.266733333,23,-213.1348667,11,34,11.0,-101.934066663
144,UNICORN-UNILEVER-211023-0024,144UNICORN-UNILEVER-211023-0024,135.6229,150.1633,14.5404,14,203.5656,7,21,21.0,305.3484
144,UNICORN-UNILEVER-121223-6420,144UNICORN-UNILEVER-121223-6420,42.54,44.99639,2.45639,34,83.51726,17,51,51.0,125.27588999999999
144,UNICORN-UNILEVER-130124-0008,144UNICORN-UNILEVER-130124-0008,569.76,602.5,32.74,10,327.4,5,15,5.0,163.70000000000002
144,UNICORN-UNILEVER-050723-9929,144UNICORN-UNILEVER-050723-9929,202.3821,213.2567,-4.543049722,58,-263.4968839,29,87,29.0,-131.748441938
144,UNICORN-UNILEVER-130723-1648,144UNICORN-UNILEVER-130723-1648,148.3613,147.58,-4.5013,6,-27.0078,3,9,3.0,-13.503899999999998
144,UNICORN-UNILEVER-300124-5936,144UNICORN-UNILEVER-300124-5936,219.39,232.0,12.61,33,416.13,16,49,16.0,201.76
144,UNICORN-UNILEVER-080124-6400,144UNICORN-UNILEVER-080124-6400,127.9,135.249306,7.349306,253,1859.374418,126,379,126.0,926.012556
144,UNICORN-UNILEVER-150124-9331,144UNICORN-UNILEVER-150124-9331,397.71,420.5608,22.8508,12,274.2096,6,18,6.0,137.1048
144,UNICORN-UNILEVER-0601-2007,144UNICORN-UNILEVER-0601-2007,12.77,13.500111,0.730111,7454,5442.247394,3727,11181,3727.0,2721.123697
144,UNICORN-UNILEVER-130723-1602,144UNICORN-UNILEVER-130723-1602,28.47,30.0,1.53,3,4.59,1,4,1.0,1.53
144,UNICORN-UNILEVER-130723-1375,144UNICORN-UNILEVER-130723-1375,28.47,30.0,1.53,3,4.59,1,4,1.0,1.53
144,UNICORN-UNILEVER-130723-1492,144UNICORN-UNILEVER-130723-1492,404.1183,357.83,-30.92605,44,-1360.7462,22,66,22.0,-680.3731
144,UNICORN-UNILEVER-120823-0021,144UNICORN-UNILEVER-120823-0021,155.0,167.4,12.4,8,99.2,4,12,12.0,148.8
144,UNICORN-UNILEVER-0601-2060,144UNICORN-UNILEVER-0601-2060,121.46,128.435625,6.975625,23,160.439375,11,34,11.0,76.731875
144,UNICORN-UNILEVER-130723-1398,144UNICORN-UNILEVER-130723-1398,121.16,127.6667,6.02753125,48,289.3215,24,72,24.0,144.66075
144,UNICORN-UNILEVER-130723-1268,144UNICORN-UNILEVER-130723-1268,21.75,22.9167,1.1667,219,255.5073,109,328,109.0,127.17030000000001
144,UNICORN-UNILEVER-300823-1094,144UNICORN-UNILEVER-300823-1094,333.1013,307.25,-25.21463333,8,-201.7170667,4,12,4.0,-100.85853332
144,UNICORN-UNILEVER-031023-1003,144UNICORN-UNILEVER-031023-1003,62.32,65.666667,3.346667,3,10.040001,1,4,1.0,3.346667
144,UNICORN-UNILEVER-130723-1495,144UNICORN-UNILEVER-130723-1495,13.05,13.75,0.7,26,18.2,13,39,13.0,9.1
144,UNICORN-UNILEVER-130723-1753,144UNICORN-UNILEVER-130723-1753,12.55,13.75,1.2,1,1.2,0,1,1.0,1.2
144,UNICORN-UNILEVER-281023-5158,144UNICORN-UNILEVER-281023-5158,108.02,113.82,5.8,21,121.8,10,31,10.0,58.0
144,UNICORN-UNILEVER-230124-0647,144UNICORN-UNILEVER-230124-0647,331.92,351.0004,19.0804,123,2346.8892,61,184,61.0,1163.9044000000001
144,UNICORN-UNILEVER-081123-5914,144UNICORN-UNILEVER-081123-5914,445.32,469.25,23.93,9,215.37,4,13,4.0,95.72
144,UNICORN-UNILEVER-121223-7151,144UNICORN-UNILEVER-121223-7151,150.08,158.14,8.06,83,668.98,41,124,41.0,330.46000000000004
144,UNICORN-UNILEVER-100124-1228,144UNICORN-UNILEVER-100124-1228,344.44,364.235417,19.795417,9,178.158753,4,13,4.0,79.181668
144,UNICORN-UNILEVER-130124-0006,144UNICORN-UNILEVER-130124-0006,328.61,347.49375,18.88375,21,396.55875,10,31,10.0,188.83749999999998
144,UNICORN-UNILEVER-240723-0001,144UNICORN-UNILEVER-240723-0001,75.0,79.03,4.03,21,84.63,10,31,10.0,40.300000000000004
144,UNICORN-UNILEVER-250723-0702,144UNICORN-UNILEVER-250723-0702,220.17,232.0,-17.17,5,-85.85,2,7,2.0,-34.34
144,UNICORN-UNILEVER-150124-3331,144UNICORN-UNILEVER-150124-3331,542.46,573.6291,31.1691,27,841.5657,13,40,13.0,405.1983
144,UNICORN-UNILEVER-270923-1021,144UNICORN-UNILEVER-270923-1021,108.02,113.82,5.8,99,574.2,49,148,49.0,284.2
144,UNICORN-UNILEVER-130124-0018,144UNICORN-UNILEVER-130124-0018,273.97,289.719583,15.749583,29,456.737907,14,43,14.0,220.494162
144,UNICORN-UNILEVER-281023-5157,144UNICORN-UNILEVER-281023-5157,108.02,113.82,5.8,33,191.4,16,49,16.0,92.8
144,UNICORN-UNILEVER-130124-0005,144UNICORN-UNILEVER-130124-0005,219.39,232.0,12.61,56,706.16,28,84,28.0,353.08
144,UNICORN-UNILEVER-130723-1365,144UNICORN-UNILEVER-130723-1365,73.31,77.25,3.94,68,267.92,34,102,34.0,133.96
144,UNICORN-UNILEVER-050723-9926,144UNICORN-UNILEVER-050723-9926,12.65,13.3333,0.6833,133,90.8789,66,199,66.0,45.0978
144,UNICORN-UNILEVER-060124-8901,144UNICORN-UNILEVER-060124-8901,52.08,55.07625,2.99625,425,1273.40625,212,637,637.0,1908.61125
144,UNICORN-UNILEVER-161123-1002,144UNICORN-UNILEVER-161123-1002,66.9,70.49,3.59,7,25.13,3,10,3.0,10.77
144,UNICORN-UNILEVER-0601-2053,144UNICORN-UNILEVER-0601-2053,138.15,146.086458,7.936458,89,706.344762,44,133,44.0,349.204152
2671,UNICORN-UNILEVER-0601-2005,2671UNICORN-UNILEVER-0601-2005,26.03,27.522959,1.492959,6322,9438.486798,3161,9483,3161.0,4719.243399
2671,UNICORN-UNILEVER-300124-4725,2671UNICORN-UNILEVER-300124-4725,108.75,115.0036,6.2536,694,4339.9984,347,1041,1041.0,6509.9976
2671,UNICORN-UNILEVER-130723-1528,2671UNICORN-UNILEVER-130723-1528,56.83,61.9233,5.0933,5,25.4665,2,7,7.0,35.6531
2671,UNICORN-UNILEVER-080224-1026,2671UNICORN-UNILEVER-080224-1026,8.38,9.000104,0.620104,8704,5397.385216,4352,13056,13056.0,8096.077824
2671,UNICORN-UNILEVER-181123-1002,2671UNICORN-UNILEVER-181123-1002,314.52,331.42,16.9,2,33.8,1,3,1.0,16.9
2671,UNICORN-UNILEVER-0601-2035,2671UNICORN-UNILEVER-0601-2035,55.52,58.706667,3.186667,110,350.53337,55,165,55.0,175.266685
2671,UNICORN-UNILEVER-0601-2040,2671UNICORN-UNILEVER-0601-2040,55.52,58.706667,3.186667,142,452.506714,71,213,71.0,226.253357
2671,UNICORN-UNILEVER-0601-2036,2671UNICORN-UNILEVER-0601-2036,47.68,50.41713,2.73713,641,1754.50033,320,961,320.0,875.8816
2671,UNICORN-UNILEVER-080124-6392,2671UNICORN-UNILEVER-080124-6392,47.68,50.41713,2.73713,8938,24464.46794,4469,13407,4469.0,12232.233970000001
2671,UNICORN-UNILEVER-261223-9379,2671UNICORN-UNILEVER-261223-9379,66.52,70.34833,3.82833,102,390.48966,51,153,153.0,585.7344899999999
2671,UNICORN-UNILEVER-130723-1809,2671UNICORN-UNILEVER-130723-1809,62.32,65.6667,3.3467,42,140.5614,21,63,21.0,70.2807
2671,UNICORN-UNILEVER-080124-6393,2671UNICORN-UNILEVER-080124-6393,62.1,65.668333,3.568333,66,235.509978,33,99,33.0,117.754989
2671,UNICORN-UNILEVER-031023-1003,2671UNICORN-UNILEVER-031023-1003,62.32,65.666667,3.346667,2,6.693334,1,3,1.0,3.346667
2671,UNICORN-UNILEVER-0601-2047,2671UNICORN-UNILEVER-0601-2047,43.43,45.926389,2.496389,7381,18425.84721,3690,11071,3690.0,9211.67541
2671,UNICORN-UNILEVER-080124-6402,2671UNICORN-UNILEVER-080124-6402,3.24,3.429058,0.189058,8301,1569.370458,4150,12451,12451.0,2353.961158
2671,UNICORN-UNILEVER-280124-1456,2671UNICORN-UNILEVER-280124-1456,3.24,3.4305,0.1905,29036,5531.358,14518,43554,43554.0,8297.037
2671,UNICORN-UNILEVER-0601-2016,2671UNICORN-UNILEVER-0601-2016,2.44,2.57998,0.13998,121698,17035.28604,60849,182547,60849.0,8517.64302
2671,UNICORN-UNILEVER-110124-2222,2671UNICORN-UNILEVER-110124-2222,2.52,2.6666,0.1466,33693,4939.3938,16846,50539,50539.0,7409.017400000001
2671,UNICORN-UNILEVER-100124-1227,2671UNICORN-UNILEVER-100124-1227,1.62,1.710863,0.115323625,5625,648.6953906,2812,8437,8437.0,972.985424125
2671,UNICORN-UNILEVER-0601-2017,2671UNICORN-UNILEVER-0601-2017,1.65,1.749931,0.099931,108,10.792548,54,162,162.0,16.188822000000002
2671,UNICORN-UNILEVER-0601-2063,2671UNICORN-UNILEVER-0601-2063,3.24,3.430417,0.190417,11265,2145.047505,5632,16897,16897.0,3217.476049
2671,UNICORN-UNILEVER-280124-2560,2671UNICORN-UNILEVER-280124-2560,4.06,4.288165,0.228165,39787,9078.000855,19893,59680,19893.0,4538.886345
2671,UNICORN-UNILEVER-080124-6407,2671UNICORN-UNILEVER-080124-6407,1.65,1.749931,0.09983068687,36327,3626.549362,18163,54490,54490.0,5439.7741275463
2671,UNICORN-UNILEVER-130723-1455,2671UNICORN-UNILEVER-130723-1455,119.1,125.5,6.4,12,76.8,6,18,6.0,38.400000000000006
2671,UNICORN-UNILEVER-050723-9929,2671UNICORN-UNILEVER-050723-9929,202.38,213.2567,-9.472357143,14,-132.613,7,21,7.0,-66.306500001
2671,UNICORN-UNILEVER-080224-1025,2671UNICORN-UNILEVER-080224-1025,157.73,167.420667,9.690667,3032,29382.10234,1516,4548,4548.0,44073.153516
2671,UNICORN-UNILEVER-0601-2024,2671UNICORN-UNILEVER-0601-2024,34.54,36.666944,2.126944,3902,8299.335488,1951,5853,5853.0,12449.003232
2671,UNICORN-UNILEVER-010124-1783,2671UNICORN-UNILEVER-010124-1783,66.52,70.609,4.089,5418,22154.202,2709,8127,8127.0,33231.303
2671,UNICORN-UNILEVER-0601-2014,2671UNICORN-UNILEVER-0601-2014,8.48,8.999286,0.519286,2126,1104.002036,1063,3189,3189.0,1656.003054
2671,UNICORN-UNILEVER-0601-2015,2671UNICORN-UNILEVER-0601-2015,4.24,4.499641,0.259641,48608,12620.62973,24304,72912,72912.0,18930.944592
2671,UNICORN-UNILEVER-0601-2038,2671UNICORN-UNILEVER-0601-2038,39.09,41.333704,2.243704,2956,6632.389024,1478,4434,1478.0,3316.194512
2671,UNICORN-UNILEVER-0601-2046,2671UNICORN-UNILEVER-0601-2046,43.43,45.926389,2.496389,7163,17881.63441,3581,10744,3581.0,8939.569009
2671,UNICORN-UNILEVER-0601-2049,2671UNICORN-UNILEVER-0601-2049,43.43,45.926389,2.496389,2771,6917.493919,1385,4156,1385.0,3457.4987650000003
2671,UNICORN-UNILEVER-0601-2043,2671UNICORN-UNILEVER-0601-2043,52.08,55.07625,2.99625,1100,3295.875,550,1650,1650.0,4943.8125
2671,UNICORN-UNILEVER-121223-6419,2671UNICORN-UNILEVER-121223-6419,162.47,171.20375,8.73375,71,620.09625,35,106,35.0,305.68125000000003
2671,UNICORN-UNILEVER-080124-6404,2671UNICORN-UNILEVER-080124-6404,41.85,44.251667,2.401667,9073,21790.32469,4536,13609,4536.0,10893.961512000002
2671,UNICORN-UNILEVER-080124-6403,2671UNICORN-UNILEVER-080124-6403,4.04,4.270958,0.230958,12366,2856.026628,6183,18549,6183.0,1428.013314
2671,UNICORN-UNILEVER-080124-1887,2671UNICORN-UNILEVER-080124-1887,226.96,240.0,13.04,45,586.8,22,67,22.0,286.88
2671,UNICORN-UNILEVER-170124-7267,2671UNICORN-UNILEVER-170124-7267,78.49,82.998472,4.508472,8662,39052.38446,4331,12993,4331.0,19526.192232
2671,UNICORN-UNILEVER-140124-1992,2671UNICORN-UNILEVER-140124-1992,131.28,138.828611,7.548611,3682,27793.9857,1841,5523,1841.0,13896.992851
2671,UNICORN-UNILEVER-080124-6389,2671UNICORN-UNILEVER-080124-6389,165.49,175.00375,9.51375,86,818.1825,43,129,43.0,409.09125
2671,UNICORN-UNILEVER-080124-0016,2671UNICORN-UNILEVER-080124-0016,85.82,90.751,4.931,1487,7332.397,743,2230,743.0,3663.733
2671,UNICORN-UNILEVER-091223-5932,2671UNICORN-UNILEVER-091223-5932,270.46,284.9904,14.5304,103,1496.6312,51,154,51.0,741.0504
2671,UNICORN-UNILEVER-0601-2023,2671UNICORN-UNILEVER-0601-2023,78.99,83.848167,4.858167,18604,90381.33887,9302,27906,27906.0,135572.008302
2671,UNICORN-UNILEVER-080124-6406,2671UNICORN-UNILEVER-080124-6406,91.22,96.457361,5.237361,296,1550.258856,148,444,148.0,775.129428
2671,UNICORN-UNILEVER-080124-6391,2671UNICORN-UNILEVER-080124-6391,24.82,26.249028,1.429028,3017,4311.377476,1508,4525,4525.0,6466.3517
2671,UNICORN-UNILEVER-0601-2004,2671UNICORN-UNILEVER-0601-2004,119.83,127.193,7.363,477,3512.151,238,715,715.0,5264.545
2671,UNICORN-UNILEVER-060124-0015,2671UNICORN-UNILEVER-060124-0015,25.96,27.55073,1.59073,1184,1883.42432,592,1776,1776.0,2825.13648
2671,UNICORN-UNILEVER-0601-2006,2671UNICORN-UNILEVER-0601-2006,34.0,35.951944,1.951944,222,433.331568,111,333,111.0,216.665784
2671,UNICORN-UNILEVER-0601-2044,2671UNICORN-UNILEVER-0601-2044,52.08,55.07625,2.99625,704,2109.36,352,1056,1056.0,3164.04
2671,UNICORN-UNILEVER-150124-9329,2671UNICORN-UNILEVER-150124-9329,1.65,1.7108,0.07936842105,117985,9364.283158,58992,176977,58992.0,4682.1018945815995
2671,UNICORN-UNILEVER-060124-0007,2671UNICORN-UNILEVER-060124-0007,59.79,63.2225,3.4325,2952,10132.74,1476,4428,1476.0,5066.37
2671,UNICORN-UNILEVER-100124-1224,2671UNICORN-UNILEVER-100124-1224,59.79,63.2225,3.4325,3884,13331.83,1942,5826,1942.0,6665.915
2671,UNICORN-UNILEVER-140124-1993,2671UNICORN-UNILEVER-140124-1993,12.55,13.274306,0.724306,6887,4988.295422,3443,10330,10330.0,7482.08098
2671,UNICORN-UNILEVER-060124-0005,2671UNICORN-UNILEVER-060124-0005,8.44,8.92854,0.48854,422,206.16388,211,633,633.0,309.24582
2671,UNICORN-UNILEVER-250124-4427,2671UNICORN-UNILEVER-250124-4427,87.31,92.3321,5.0221,48,241.0608,24,72,72.0,361.5912
2671,UNICORN-UNILEVER-300723-0006,2671UNICORN-UNILEVER-300723-0006,165.1,173.97,6.292631579,43,270.5831579,21,64,21.0,132.145263159
2671,UNICORN-UNILEVER-0601-2054,2671UNICORN-UNILEVER-0601-2054,118.49,125.302917,6.812917,162,1103.692554,81,243,81.0,551.846277
2671,UNICORN-UNILEVER-0601-2032,2671UNICORN-UNILEVER-0601-2032,41.37,43.748333,2.378333,4389,10438.50354,2194,6583,2194.0,5218.062602
2671,UNICORN-UNILEVER-110124-2223,2671UNICORN-UNILEVER-110124-2223,41.51,43.8904,2.3804,1642,3908.6168,821,2463,821.0,1954.3084
2671,UNICORN-UNILEVER-0601-2002,2671UNICORN-UNILEVER-0601-2002,63.37,67.2645,3.8945,1836,7150.302,918,2754,2754.0,10725.453
2671,UNICORN-UNILEVER-091023-1021,2671UNICORN-UNILEVER-091023-1021,21.04,22.935,1.895,610,1155.95,305,915,915.0,1733.925
2671,UNICORN-UNILEVER-0601-2007,2671UNICORN-UNILEVER-0601-2007,12.77,13.500111,0.730111,4478,3269.437058,2239,6717,2239.0,1634.718529
2671,UNICORN-UNILEVER-080124-6400,2671UNICORN-UNILEVER-080124-6400,127.9,135.249306,7.349306,89,654.088234,44,133,44.0,323.369464
2671,UNICORN-UNILEVER-080224-1024,2671UNICORN-UNILEVER-080224-1024,99.64,105.365625,5.725625,61,349.263125,30,91,30.0,171.76875
2671,UNICORN-UNILEVER-280124-2559,2671UNICORN-UNILEVER-280124-2559,142.2,150.376042,8.176042,433,3540.226186,216,649,216.0,1766.0250720000001
2671,UNICORN-UNILEVER-160823-1609,2671UNICORN-UNILEVER-160823-1609,138.634,146.08,7.446,1,7.446,0,1,0.0,0.0
2671,UNICORN-UNILEVER-130723-1468,2671UNICORN-UNILEVER-130723-1468,142.506,105.05,-42.502,7,-297.514,3,10,3.0,-127.506
2671,UNICORN-UNILEVER-0601-2059,2671UNICORN-UNILEVER-0601-2059,3.29,3.479167,0.189167,2489,470.836663,1244,3733,1244.0,235.323748
2671,UNICORN-UNILEVER-280124-2562,2671UNICORN-UNILEVER-280124-2562,380.14,401.984167,21.844167,34,742.701678,17,51,17.0,371.35083899999995
2671,UNICORN-UNILEVER-0601-2020,2671UNICORN-UNILEVER-0601-2020,149.55,158.144583,8.594583,148,1271.998284,74,222,74.0,635.999142
2671,UNICORN-UNILEVER-0601-2052,2671UNICORN-UNILEVER-0601-2052,80.65,85.280556,4.630556,128,592.711168,64,192,64.0,296.355584
2671,UNICORN-UNILEVER-130723-1733,2671UNICORN-UNILEVER-130723-1733,407.99,429.91,21.92,27,591.84,13,40,13.0,284.96000000000004
2671,UNICORN-UNILEVER-130723-1240,2671UNICORN-UNILEVER-130723-1240,13.06,13.7613,0.701248,810,568.01088,405,1215,405.0,284.00543999999996
2671,UNICORN-UNILEVER-150124-9328,2671UNICORN-UNILEVER-150124-9328,34.0,35.9519,1.9519,4350,8490.765,2175,6525,2175.0,4245.3825
2671,UNICORN-UNILEVER-130723-1735,2671UNICORN-UNILEVER-130723-1735,154.0173,167.42,13.40595,668,8955.1746,334,1002,1002.0,13432.761900000001
2671,UNICORN-UNILEVER-180124-3882,2671UNICORN-UNILEVER-180124-3882,76.16,80.535833,4.375833,553,2419.835649,276,829,276.0,1207.729908
2671,UNICORN-UNILEVER-080124-3341,2671UNICORN-UNILEVER-080124-3341,105.91,112.0,6.09,49,298.41,24,73,73.0,444.57
2671,UNICORN-UNILEVER-060124-8890,2671UNICORN-UNILEVER-060124-8890,149.34,157.917222,8.577222,46,394.552212,23,69,23.0,197.27610600000003
2671,UNICORN-UNILEVER-0601-2039,2671UNICORN-UNILEVER-0601-2039,39.09,41.333704,2.243704,3532,7924.762528,1766,5298,1766.0,3962.381264
2671,UNICORN-UNILEVER-080224-1022,2671UNICORN-UNILEVER-080224-1022,52.08,55.07625,2.99625,816,2444.94,408,1224,1224.0,3667.41
2671,UNICORN-UNILEVER-0601-2018,2671UNICORN-UNILEVER-0601-2018,149.55,158.144583,8.594583,89,764.917887,44,133,44.0,378.161652
2671,UNICORN-UNILEVER-060124-8894,2671UNICORN-UNILEVER-060124-8894,66.66,70.490833,3.830833,128,490.346624,64,192,64.0,245.173312
